REGIÃO;ESTADO;DESTINATÁRIO;ORIGEM;FORNECEDOR;MEDICAMENTO;APRESENTAÇÃO;QUANTIDADE;PEDIDO SISMAT;Pauta;STATUS;DATA DE ENTREGA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;625;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;670;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;1.200;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;600;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;905;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.625;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;2.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;10;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;1.500;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;4.825;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;2.300;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;2.410;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;575;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;1.000;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;6.150;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;5.000;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;4.650;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;800;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;340;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.700;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;2.860;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;620;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.300;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;800;-;-;Entrega realizada;27/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;1.000;-;-;Entrega realizada;27/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;19.850;-;-;Entrega realizada;27/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;10.000;-;-;Entrega realizada;27/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;9.150;-;-;Entrega realizada;27/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;3.800;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;2.460;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.475;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;600;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;925;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;2.400;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.500;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;1.200;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;9.000;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;6.000;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;4.100;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;375;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;1.200;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;3.925;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;6.000;-;-;Entrega realizada;28/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;2.800;-;-;Entrega realizada;28/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;21.525;-;-;Entrega realizada;28/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;10.000;-;-;Entrega realizada;28/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;14.990;-;-;Entrega realizada;28/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;3.150;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;3.470;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;300;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;7.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;3.700;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;35.725;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;8.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;10.000;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;6.225;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;3.700;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;45.900;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;22.830;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 3 mL;22.820;-;-;Entrega realizada;30/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.000;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CISATRACÚRIO, BESILATO 2 MG/ML ;AMPOLA 5 mL;2.825;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;3.725;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 10 mL;1.610;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;REQUISIÇÃO ADMINISTRATIVA  - DESCENTRALIZADA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;525;-;-;Entrega realizada;31/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;REQUISIÇÃO ADMINISTRATIVA;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL / SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;5.037;346761;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;5.932;346762;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;3.856;346763;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;146;346764;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;5.531;346765;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;718;346766;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA;SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.102;346767;34;Entrega realizada;02/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
